('id', 'source_id', 'source_type', 'food_id', 'orig_food_id', 'orig_food_common_name', 'orig_food_scientific_name', 'orig_food_part', 'orig_source_id', 'orig_source_name', 'orig_content', 'orig_min', 'orig_max', 'orig_unit', 'orig_citation', 'citation', 'citation_type', 'creator_id', 'updater_id', 'created_at', 'updated_at', 'orig_method', 'orig_unit_expression', 'standard_content', 'preparation_type', 'export')
(396538, 574, 'Compound', 384, '11222', 'Drumstick leaves, raw', None, None, '415', 'Vitamin B-6', Decimal('1.200000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 25), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('1.200000000'), 'raw', 0)
(396594, 574, 'Compound', 384, '11223', 'Drumstick leaves, cooked, boiled, drained, without salt', None, None, '415', 'Vitamin B-6', Decimal('0.929000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 26), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('0.929000000'), 'cooked', 0)
(415984, 574, 'Compound', 384, '11620', 'Drumstick pods, raw', None, None, '415', 'Vitamin B-6', Decimal('0.120000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 1, 14), datetime.datetime(2019, 12, 11, 20, 54, 52), None, None, Decimal('0.120000000'), 'raw', 0)
(416017, 574, 'Compound', 384, '11621', 'Drumstick pods, cooked, boiled, drained, without salt', None, None, '415', 'Vitamin B-6', Decimal('0.112000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 1, 14), datetime.datetime(2019, 12, 11, 20, 54, 52), None, None, Decimal('0.112000000'), 'cooked', 0)
(423585, 574, 'Compound', 384, '11786', 'Drumstick leaves, cooked, boiled, drained, with salt', None, None, '415', 'Vitamin B-6', Decimal('0.929000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 45), datetime.datetime(2019, 12, 11, 20, 56, 23), None, None, Decimal('0.929000000'), None, 0)
(423636, 574, 'Compound', 384, '11787', 'Drumstick pods, cooked, boiled, drained, with salt', None, None, '415', 'Vitamin B-6', Decimal('0.112000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 46), datetime.datetime(2019, 12, 11, 20, 56, 23), None, None, Decimal('0.112000000'), None, 0)
(716626, 574, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Fruit', 'VIT-B-6', 'VIT-B-6', Decimal('0.550000000'), Decimal('0.100000000'), Decimal('1.000000000'), 'mg/100g', None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 20), datetime.datetime(2018, 6, 24, 5, 56, 47), None, None, Decimal('0.550000000'), 'other', 1)
(716627, 574, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Shoot', 'VIT-B-6', 'VIT-B-6', Decimal('3.400000000'), Decimal('1.200000000'), Decimal('5.600000000'), 'mg/100g', None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 20), datetime.datetime(2018, 6, 24, 5, 56, 47), None, None, Decimal('3.400000000'), 'other', 1)
(396597, 710, 'Compound', 384, '11223', 'Drumstick leaves, cooked, boiled, drained, without salt', None, None, '421', 'Choline, total', Decimal('21.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 26), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('21.000000000'), 'cooked', 0)
(716635, 1014, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Shoot', 'NIACIN', 'NIACIN', Decimal('6.350000000'), Decimal('2.200000000'), Decimal('10.500000000'), 'mg/100g', None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 20), datetime.datetime(2018, 6, 24, 5, 56, 49), None, None, Decimal('6.350000000'), 'other', 1)
(396566, 2100, 'Compound', 384, '11223', 'Drumstick leaves, cooked, boiled, drained, without salt', None, None, '262', 'Caffeine', Decimal('0E-9'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 25), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('0E-9'), 'cooked', 0)
(423557, 2100, 'Compound', 384, '11786', 'Drumstick leaves, cooked, boiled, drained, with salt', None, None, '262', 'Caffeine', Decimal('0E-9'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 45), datetime.datetime(2019, 12, 11, 20, 56, 22), None, None, Decimal('0E-9'), None, 0)
(396518, 3514, 'Compound', 384, '11222', 'Drumstick leaves, raw', None, None, '301', 'Calcium, Ca', Decimal('185.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 25), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('185.000000000'), 'raw', 0)
(396569, 3514, 'Compound', 384, '11223', 'Drumstick leaves, cooked, boiled, drained, without salt', None, None, '301', 'Calcium, Ca', Decimal('151.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 25), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('151.000000000'), 'cooked', 0)
(415964, 3514, 'Compound', 384, '11620', 'Drumstick pods, raw', None, None, '301', 'Calcium, Ca', Decimal('30.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 1, 14), datetime.datetime(2019, 12, 11, 20, 54, 52), None, None, Decimal('30.000000000'), 'raw', 0)
(415997, 3514, 'Compound', 384, '11621', 'Drumstick pods, cooked, boiled, drained, without salt', None, None, '301', 'Calcium, Ca', Decimal('20.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 1, 14), datetime.datetime(2019, 12, 11, 20, 54, 52), None, None, Decimal('20.000000000'), 'cooked', 0)
(423560, 3514, 'Compound', 384, '11786', 'Drumstick leaves, cooked, boiled, drained, with salt', None, None, '301', 'Calcium, Ca', Decimal('151.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 45), datetime.datetime(2019, 12, 11, 20, 56, 22), None, None, Decimal('151.000000000'), None, 0)
(423616, 3514, 'Compound', 384, '11787', 'Drumstick pods, cooked, boiled, drained, with salt', None, None, '301', 'Calcium, Ca', Decimal('20.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 45), datetime.datetime(2019, 12, 11, 20, 56, 23), None, None, Decimal('20.000000000'), None, 0)
(716661, 3514, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Fruit', 'CALCIUM', 'CALCIUM', Decimal('142.250000000'), Decimal('30.000000000'), Decimal('254.500000000'), 'mg/100g', None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 21), datetime.datetime(2018, 6, 24, 5, 56, 56), None, None, Decimal('142.250000000'), 'other', 1)
(716662, 3514, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Leaf', 'CALCIUM', 'CALCIUM', Decimal('1100.000000000'), Decimal('440.000000000'), Decimal('1760.000000000'), 'mg/100g', None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 21), datetime.datetime(2018, 6, 24, 5, 56, 56), None, None, Decimal('1100.000000000'), 'other', 1)
(396520, 3519, 'Compound', 384, '11222', 'Drumstick leaves, raw', None, None, '304', 'Magnesium, Mg', Decimal('147.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 25), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('147.000000000'), 'raw', 0)
(396571, 3519, 'Compound', 384, '11223', 'Drumstick leaves, cooked, boiled, drained, without salt', None, None, '304', 'Magnesium, Mg', Decimal('151.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 25), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('151.000000000'), 'cooked', 0)
(415966, 3519, 'Compound', 384, '11620', 'Drumstick pods, raw', None, None, '304', 'Magnesium, Mg', Decimal('45.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 1, 14), datetime.datetime(2019, 12, 11, 20, 54, 52), None, None, Decimal('45.000000000'), 'raw', 0)
(415999, 3519, 'Compound', 384, '11621', 'Drumstick pods, cooked, boiled, drained, without salt', None, None, '304', 'Magnesium, Mg', Decimal('42.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 1, 14), datetime.datetime(2019, 12, 11, 20, 54, 52), None, None, Decimal('42.000000000'), 'cooked', 0)
(423562, 3519, 'Compound', 384, '11786', 'Drumstick leaves, cooked, boiled, drained, with salt', None, None, '304', 'Magnesium, Mg', Decimal('151.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 45), datetime.datetime(2019, 12, 11, 20, 56, 22), None, None, Decimal('151.000000000'), None, 0)
(423618, 3519, 'Compound', 384, '11787', 'Drumstick pods, cooked, boiled, drained, with salt', None, None, '304', 'Magnesium, Mg', Decimal('42.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 45), datetime.datetime(2019, 12, 11, 20, 56, 23), None, None, Decimal('42.000000000'), None, 0)
(716663, 3519, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Fruit', 'MAGNESIUM', 'MAGNESIUM', Decimal('213.250000000'), Decimal('45.000000000'), Decimal('381.500000000'), 'mg/100g', None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 21), datetime.datetime(2018, 6, 24, 5, 56, 56), None, None, Decimal('213.250000000'), 'other', 1)
(716664, 3519, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Shoot', 'MAGNESIUM', 'MAGNESIUM', Decimal('418.000000000'), Decimal('147.000000000'), Decimal('689.000000000'), 'mg/100g', None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 21), datetime.datetime(2018, 6, 24, 5, 56, 56), None, None, Decimal('418.000000000'), 'other', 1)
(396521, 3521, 'Compound', 384, '11222', 'Drumstick leaves, raw', None, None, '305', 'Phosphorus, P', Decimal('112.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 25), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('112.000000000'), 'raw', 0)
(396572, 3521, 'Compound', 384, '11223', 'Drumstick leaves, cooked, boiled, drained, without salt', None, None, '305', 'Phosphorus, P', Decimal('67.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 25), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('67.000000000'), 'cooked', 0)
(415967, 3521, 'Compound', 384, '11620', 'Drumstick pods, raw', None, None, '305', 'Phosphorus, P', Decimal('50.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 1, 14), datetime.datetime(2019, 12, 11, 20, 54, 52), None, None, Decimal('50.000000000'), 'raw', 0)
(416000, 3521, 'Compound', 384, '11621', 'Drumstick pods, cooked, boiled, drained, without salt', None, None, '305', 'Phosphorus, P', Decimal('49.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 1, 14), datetime.datetime(2019, 12, 11, 20, 54, 52), None, None, Decimal('49.000000000'), 'cooked', 0)
(423563, 3521, 'Compound', 384, '11786', 'Drumstick leaves, cooked, boiled, drained, with salt', None, None, '305', 'Phosphorus, P', Decimal('67.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 45), datetime.datetime(2019, 12, 11, 20, 56, 22), None, None, Decimal('67.000000000'), None, 0)
(423619, 3521, 'Compound', 384, '11787', 'Drumstick pods, cooked, boiled, drained, with salt', None, None, '305', 'Phosphorus, P', Decimal('49.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 45), datetime.datetime(2019, 12, 11, 20, 56, 23), None, None, Decimal('49.000000000'), None, 0)
(716665, 3521, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Fruit', 'PHOSPHORUS', 'PHOSPHORUS', Decimal('236.750000000'), Decimal('50.000000000'), Decimal('423.500000000'), 'mg/100g', None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 21), datetime.datetime(2018, 6, 24, 5, 56, 57), None, None, Decimal('236.750000000'), 'other', 1)
(716666, 3521, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Leaf', 'PHOSPHORUS', 'PHOSPHORUS', Decimal('175.000000000'), Decimal('70.000000000'), Decimal('280.000000000'), 'mg/100g', None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 21), datetime.datetime(2018, 6, 24, 5, 56, 57), None, None, Decimal('175.000000000'), 'other', 1)
(716667, 3521, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Shoot', 'PHOSPHORUS', 'PHOSPHORUS', None, None, None, None, None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 21), datetime.datetime(2018, 6, 24, 5, 56, 57), None, None, None, 'other', 1)
(396522, 3522, 'Compound', 384, '11222', 'Drumstick leaves, raw', None, None, '306', 'Potassium, K', Decimal('337.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 25), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('337.000000000'), 'raw', 0)
(396573, 3522, 'Compound', 384, '11223', 'Drumstick leaves, cooked, boiled, drained, without salt', None, None, '306', 'Potassium, K', Decimal('344.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 25), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('344.000000000'), 'cooked', 0)
(415968, 3522, 'Compound', 384, '11620', 'Drumstick pods, raw', None, None, '306', 'Potassium, K', Decimal('461.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 1, 14), datetime.datetime(2019, 12, 11, 20, 54, 52), None, None, Decimal('461.000000000'), 'raw', 0)
(416001, 3522, 'Compound', 384, '11621', 'Drumstick pods, cooked, boiled, drained, without salt', None, None, '306', 'Potassium, K', Decimal('457.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 1, 14), datetime.datetime(2019, 12, 11, 20, 54, 52), None, None, Decimal('457.000000000'), 'cooked', 0)
(423564, 3522, 'Compound', 384, '11786', 'Drumstick leaves, cooked, boiled, drained, with salt', None, None, '306', 'Potassium, K', Decimal('344.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 45), datetime.datetime(2019, 12, 11, 20, 56, 22), None, None, Decimal('344.000000000'), None, 0)
(423620, 3522, 'Compound', 384, '11787', 'Drumstick pods, cooked, boiled, drained, with salt', None, None, '306', 'Potassium, K', Decimal('457.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 45), datetime.datetime(2019, 12, 11, 20, 56, 23), None, None, Decimal('457.000000000'), None, 0)
(716668, 3522, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Fruit', 'POTASSIUM', 'POTASSIUM', Decimal('2183.750000000'), Decimal('461.000000000'), Decimal('3906.500000000'), 'mg/100g', None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 21), datetime.datetime(2018, 6, 24, 5, 56, 57), None, None, Decimal('2183.750000000'), 'other', 1)
(716669, 3522, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Shoot', 'POTASSIUM', 'POTASSIUM', Decimal('958.000000000'), Decimal('337.000000000'), Decimal('1579.000000000'), 'mg/100g', None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 21), datetime.datetime(2018, 6, 24, 5, 56, 58), None, None, Decimal('958.000000000'), 'other', 1)
(396523, 3524, 'Compound', 384, '11222', 'Drumstick leaves, raw', None, None, '307', 'Sodium, Na', Decimal('9.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 25), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('9.000000000'), 'raw', 0)
(396574, 3524, 'Compound', 384, '11223', 'Drumstick leaves, cooked, boiled, drained, without salt', None, None, '307', 'Sodium, Na', Decimal('9.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 15, 57, 25), datetime.datetime(2019, 12, 11, 20, 51, 7), None, None, Decimal('9.000000000'), 'cooked', 0)
(415969, 3524, 'Compound', 384, '11620', 'Drumstick pods, raw', None, None, '307', 'Sodium, Na', Decimal('42.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 1, 14), datetime.datetime(2019, 12, 11, 20, 54, 52), None, None, Decimal('42.000000000'), 'raw', 0)
(416002, 3524, 'Compound', 384, '11621', 'Drumstick pods, cooked, boiled, drained, without salt', None, None, '307', 'Sodium, Na', Decimal('43.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 1, 14), datetime.datetime(2019, 12, 11, 20, 54, 52), None, None, Decimal('43.000000000'), 'cooked', 0)
(423565, 3524, 'Compound', 384, '11786', 'Drumstick leaves, cooked, boiled, drained, with salt', None, None, '307', 'Sodium, Na', Decimal('245.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 45), datetime.datetime(2019, 12, 11, 20, 56, 22), None, None, Decimal('245.000000000'), None, 0)
(423621, 3524, 'Compound', 384, '11787', 'Drumstick pods, cooked, boiled, drained, with salt', None, None, '307', 'Sodium, Na', Decimal('279.000000000'), None, None, 'mg/100g', None, 'USDA', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 16, 2, 45), datetime.datetime(2019, 12, 11, 20, 56, 23), None, None, Decimal('279.000000000'), None, 0)
(716670, 3524, 'Compound', 384, '1435', 'Ben Nut', 'Moringa oleifera LAM. [Moringaceae]', 'Fruit', 'SODIUM', 'SODIUM', Decimal('199.000000000'), Decimal('42.000000000'), Decimal('356.000000000'), 'mg/100g', None, 'DUKE', 'DATABASE', None, None, datetime.datetime(2014, 11, 5, 17, 1, 21), datetime.datetime(2018, 6, 24, 5, 56, 58), None, None, Decimal('199.000000000'), 'other', 1)
